E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\0\0_0.wav, 男, 33, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\3\3_50.wav, 女, 45, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\3\3_51.wav, 女, 46, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\3\3_52.wav, 女, 25, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\3\3_53.wav, 女, 41, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\3\3_54.wav, 女, 28, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\3\3_55.wav, 女, 45, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\3\3_56.wav, 女, 64, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\3\3_57.wav, 女, 26, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\3\3_58.wav, 女, 37, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\3\3_59.wav, 女, 30, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\3\3_6.wav, 女, 52, 难过
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\3\3_60.wav, 女, 32, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\3\3_61.wav, 女, 27, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\3\3_62.wav, 女, 32, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\3\3_63.wav, 女, 45, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\3\3_64.wav, 女, 48, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\3\3_65.wav, 女, 38, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\3\3_66.wav, 女, 24, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\3\3_67.wav, 女, 29, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\3\3_68.wav, 女, 41, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\3\3_69.wav, 女, 24, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\3\3_7.wav, 女, 59, 难过
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\3\3_70.wav, 女, 30, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\3\3_8.wav, 女, 26, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\3\3_9.wav, 女, 21, 难过
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_0.wav, 男, 70, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_1.wav, 男, 65, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_10.wav, 男, 56, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_11.wav, 男, 60, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_12.wav, 男, 65, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_13.wav, 男, 70, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_14.wav, 男, 66, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_15.wav, 男, 64, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_16.wav, 男, 65, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_17.wav, 男, 70, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_18.wav, 男, 69, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_19.wav, 男, 66, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_2.wav, 男, 66, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_20.wav, 男, 68, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_21.wav, 男, 58, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_22.wav, 男, 69, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_23.wav, 男, 59, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_24.wav, 男, 63, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_25.wav, 男, 55, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_26.wav, 男, 61, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_27.wav, 男, 65, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_28.wav, 男, 48, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_29.wav, 男, 62, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_3.wav, 男, 66, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_30.wav, 男, 58, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_31.wav, 男, 64, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_32.wav, 男, 65, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_33.wav, 男, 45, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_34.wav, 男, 52, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_35.wav, 男, 68, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_36.wav, 男, 69, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_37.wav, 男, 64, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_38.wav, 男, 68, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_39.wav, 男, 65, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_4.wav, 男, 65, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_40.wav, 男, 63, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_41.wav, 男, 42, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_42.wav, 男, 65, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_43.wav, 男, 54, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_44.wav, 男, 66, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_45.wav, 男, 52, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_46.wav, 男, 53, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_47.wav, 男, 56, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_48.wav, 男, 66, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_49.wav, 男, 49, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_5.wav, 男, 59, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_50.wav, 男, 59, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_51.wav, 男, 55, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_6.wav, 男, 67, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_7.wav, 男, 65, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_8.wav, 男, 68, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\4\4_9.wav, 男, 71, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\5\5_0.wav, 男, 31, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\5\5_1.wav, 男, 46, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\5\5_10.wav, 男, 34, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\5\5_11.wav, 男, 41, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\5\5_12.wav, 男, 42, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\5\5_2.wav, 男, 50, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\5\5_3.wav, 男, 62, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\5\5_4.wav, 男, 56, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\5\5_5.wav, 男, 35, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\5\5_6.wav, 男, 40, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\5\5_7.wav, 男, 49, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\5\5_8.wav, 男, 40, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\5\5_9.wav, 男, 59, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\6\6_0.wav, 男, 56, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\6\6_1.wav, 男, 47, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\6\6_2.wav, 男, 41, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\6\6_3.wav, 男, 63, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\6\6_4.wav, 男, 60, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\6\6_5.wav, 儿童, 15, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\7\7_0.wav, 儿童, 18, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\7\7_1.wav, 女, 46, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\7\7_10.wav, 女, 31, 难过
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\7\7_11.wav, 女, 26, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\7\7_12.wav, 女, 39, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\7\7_13.wav, 女, 39, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\7\7_14.wav, 女, 44, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\7\7_15.wav, 女, 52, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\7\7_16.wav, 女, 46, 难过
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\7\7_17.wav, 女, 42, 难过
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\7\7_18.wav, 女, 40, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\7\7_19.wav, 女, 40, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\7\7_2.wav, 女, 35, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\7\7_20.wav, 女, 39, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\7\7_21.wav, 女, 43, 难过
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\7\7_22.wav, 女, 30, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\7\7_23.wav, 女, 46, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\7\7_24.wav, 女, 57, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\7\7_25.wav, 女, 49, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\7\7_26.wav, 女, 32, 难过
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\7\7_27.wav, 女, 34, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\7\7_28.wav, 女, 35, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\7\7_29.wav, 女, 47, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\7\7_3.wav, 女, 28, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\7\7_30.wav, 女, 36, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\7\7_31.wav, 女, 48, 难过
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\7\7_32.wav, 女, 36, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\7\7_33.wav, 女, 40, 难过
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\7\7_34.wav, 女, 36, 难过
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\7\7_35.wav, 女, 50, 难过
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\7\7_36.wav, 女, 34, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\7\7_37.wav, 女, 46, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\7\7_38.wav, 女, 34, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\7\7_4.wav, 女, 34, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\7\7_5.wav, 女, 31, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\7\7_6.wav, 女, 49, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\7\7_7.wav, 女, 41, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\7\7_8.wav, 女, 26, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\7\7_9.wav, 女, 34, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_0.wav, 男, 60, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_1.wav, 男, 63, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_10.wav, 男, 63, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_11.wav, 男, 58, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_12.wav, 男, 52, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_13.wav, 男, 61, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_14.wav, 男, 64, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_15.wav, 男, 63, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_16.wav, 男, 57, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_17.wav, 男, 54, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_18.wav, 男, 59, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_19.wav, 男, 70, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_2.wav, 男, 62, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_20.wav, 男, 69, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_21.wav, 男, 67, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_22.wav, 男, 69, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_23.wav, 男, 72, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_24.wav, 男, 61, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_25.wav, 男, 68, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_26.wav, 男, 43, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_27.wav, 男, 61, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_28.wav, 男, 66, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_29.wav, 男, 67, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_3.wav, 男, 56, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_30.wav, 男, 67, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_31.wav, 男, 60, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_32.wav, 男, 69, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_33.wav, 男, 46, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_34.wav, 男, 61, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_35.wav, 男, 70, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_36.wav, 男, 64, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_37.wav, 男, 66, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_38.wav, 男, 72, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_39.wav, 男, 69, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_4.wav, 男, 55, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_40.wav, 男, 64, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_41.wav, 男, 67, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_42.wav, 男, 71, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_43.wav, 男, 68, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_44.wav, 男, 67, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_45.wav, 男, 71, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_46.wav, 男, 65, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_47.wav, 男, 67, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_48.wav, 男, 71, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_49.wav, 男, 71, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_5.wav, 男, 53, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_6.wav, 男, 72, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_7.wav, 男, 68, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_8.wav, 男, 65, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\8\8_9.wav, 男, 64, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\9\9_0.wav, 男, 60, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\9\9_1.wav, 男, 56, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\9\9_2.wav, 男, 58, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\9\9_3.wav, 男, 61, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\9\9_4.wav, 男, 58, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\1-5\9\9_5.wav, 男, 63, 生气
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p01 01-05\1\多人有声剧《斗破苍穹》完整版 p01 01-05_1_0.wav, 女, 33, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p01 01-05\1\多人有声剧《斗破苍穹》完整版 p01 01-05_1_1.wav, 女, 24, 开心
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p01 01-05\1\多人有声剧《斗破苍穹》完整版 p01 01-05_1_10.wav, 女, 28, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p01 01-05\1\多人有声剧《斗破苍穹》完整版 p01 01-05_1_11.wav, 女, 30, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p01 01-05\1\多人有声剧《斗破苍穹》完整版 p01 01-05_1_12.wav, 女, 34, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p01 01-05\1\多人有声剧《斗破苍穹》完整版 p01 01-05_1_13.wav, 女, 33, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p01 01-05\1\多人有声剧《斗破苍穹》完整版 p01 01-05_1_14.wav, 女, 41, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p01 01-05\1\多人有声剧《斗破苍穹》完整版 p01 01-05_1_15.wav, 女, 30, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p01 01-05\1\多人有声剧《斗破苍穹》完整版 p01 01-05_1_16.wav, 女, 28, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p01 01-05\1\多人有声剧《斗破苍穹》完整版 p01 01-05_1_17.wav, 女, 32, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p01 01-05\1\多人有声剧《斗破苍穹》完整版 p01 01-05_1_18.wav, 女, 36, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p01 01-05\1\多人有声剧《斗破苍穹》完整版 p01 01-05_1_19.wav, 女, 33, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p01 01-05\1\多人有声剧《斗破苍穹》完整版 p01 01-05_1_2.wav, 女, 34, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p01 01-05\1\多人有声剧《斗破苍穹》完整版 p01 01-05_1_20.wav, 女, 28, 中立
E:\2_PYTHON\Project\StoryTeller\0_downLoad_Audio\3_speaker_wav\多人有声剧《斗破苍穹》完整版 p01 01-05\1\多人有声剧《斗破苍穹》完整版 p01 01-05_1_21.wav, 女, 22, 难过
